Community Health|Public Health|SFGH - Ambu Care - Occupational Health|Expenditure Recovery|Recovery for Svcs to AAO Funds,2795
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),2795
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services,1201469
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds,1201469
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Adm (AAO),26510
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Administrative Services(AAO),21360
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Animal Care & Control (AAO),600
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Asian Arts Museum (AAO),2000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Bldg Inspection (AAO),5280
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Cleanwater (AAO),50000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Conv Facilities Mgmt (AAO),5200
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Emergency Comm. Dept (AAO),3990
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Fine Arts Museum (AAO),573
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Fire Dept (AAO),54600
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Human Resources (AAO),144164
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Human Services (AAO),5000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Police Commission (AAO),106250
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Port Commission (AAO),28000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Public Library (AAO),1000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Public Transportation (AAO),292000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Public Works (AAO),167030
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Puc (AAO),258512
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Rec & Park (AAO),5400
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|ISF Charges for Services|ISF Charges for Services to AAO Funds|ISF Rec Fr Sheriff (AAO),24000
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|Transfer Adjustments-Sources,-2795
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2795
Community Health|Public Health|SFGH - Ambu Care - Occupational Health|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2795
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry,1324857
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services,1324857
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Hospital Service Charges,261033
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Hospital Service Charges|Misc Hospital Service Revenue,261033
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Inpatient Revenues,2972000
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Inpatient Revenues|Medi-Cal I/P Gross Charges,2972000
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Revenue Deductions,-1908176
Community Health|Public Health|SFGH - Long Term Care - Rf Psychiatry|Charges for Services|Revenue Deductions|Medi-Cal I/P Contractual Adj,-1908176
Community Health|Public Health|Substance Abuse - Community Care,25390891
Community Health|Public Health|Substance Abuse - Community Care|Charges for Services,351882
Community Health|Public Health|Substance Abuse - Community Care|Charges for Services|Public Health Charges,351882
Community Health|Public Health|Substance Abuse - Community Care|Charges for Services|Public Health Charges|Misc Public Health Revenue,351882
Community Health|Public Health|Substance Abuse - Community Care|Expenditure Recovery,3515202
Community Health|Public Health|Substance Abuse - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds,3515202
Community Health|Public Health|Substance Abuse - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),195060
Community Health|Public Health|Substance Abuse - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),3119142
Community Health|Public Health|Substance Abuse - Community Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),201000
Community Health|Public Health|Substance Abuse - Community Care|Fines, Forfeitures & Penalties,158382
Community Health|Public Health|Substance Abuse - Community Care|Fines, Forfeitures & Penalties|Court Fines-Non Traffic,96725
Community Health|Public Health|Substance Abuse - Community Care|Fines, Forfeitures & Penalties|Court Fines-Non Traffic|Court Fines,96725
Community Health|Public Health|Substance Abuse - Community Care|Fines, Forfeitures & Penalties|Traffic Fines,61657
Community Health|Public Health|Substance Abuse - Community Care|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,61657
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State,24880627
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State|State - Other,1034973
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,1034973
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State|State-Health Programs,23845654
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State|State-Health Programs|Short-Doyle Medi-Cal,4436292
Community Health|Public Health|Substance Abuse - Community Care|Intergovernmental Revenues-State|State-Health Programs|State Alcohol Funds,19409362
Community Health|Public Health|Substance Abuse - Community Care|Transfer Adjustments-Sources,-3515202
Community Health|Public Health|Substance Abuse - Community Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3515202
Community Health|Public Health|Substance Abuse - Community Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3515202
Culture & Recreation,333778066
Culture & Recreation|Academy of Sciences,4288225
Culture & Recreation|Academy of Sciences|Academy Of Sciences,1208000
Culture & Recreation|Academy of Sciences|Academy Of Sciences|Other Local Taxes,1208000
Culture & Recreation|Academy of Sciences|Academy Of Sciences|Other Local Taxes|Hotel Room Tax,1208000
Culture & Recreation|Academy of Sciences|Academy Of Sciences|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,1208000
Culture & Recreation|Academy of Sciences|General Fund,3080225
Culture & Recreation|Academy of Sciences|General Fund|General Fund Support,3080225
Culture & Recreation|Academy of Sciences|General Fund|General Fund Support|General Fund Support,3080225
Culture & Recreation|Academy of Sciences|General Fund|General Fund Support|General Fund Support|General Fund Support,3080225
Culture & Recreation|Arts Commission,8950832
Culture & Recreation|Arts Commission|Art Commission-Administration,840701
Culture & Recreation|Arts Commission|Art Commission-Administration|Charges for Services,50000
Culture & Recreation|Arts Commission|Art Commission-Administration|Charges for Services|General Government Services,50000
Culture & Recreation|Arts Commission|Art Commission-Administration|Charges for Services|General Government Services|Civic Design Fee - Arts Commission,50000
Culture & Recreation|Arts Commission|Art Commission-Administration|Intergovernmental Revenues-Federal,100000
Culture & Recreation|Arts Commission|Art Commission-Administration|Intergovernmental Revenues-Federal|Federal-Other,100000
Culture & Recreation|Arts Commission|Art Commission-Administration|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,100000
Culture & Recreation|Arts Commission|Art Commission-Administration|Other Revenues,690701
Culture & Recreation|Arts Commission|Art Commission-Administration|Other Revenues|Other Non-Operating Revenues,690701
Culture & Recreation|Arts Commission|Art Commission-Administration|Other Revenues|Other Non-Operating Revenues|Other Non-Operating Revenue,690701
Culture & Recreation|Arts Commission|Civic Collection,0
Culture & Recreation|Arts Commission|Civic Collection|Expenditure Recovery,31025
Culture & Recreation|Arts Commission|Civic Collection|Expenditure Recovery|Recovery for Svcs to AAO Funds,31025
Culture & Recreation|Arts Commission|Civic Collection|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),31025
Culture & Recreation|Arts Commission|Civic Collection|Transfer Adjustments-Sources,-31025
Culture & Recreation|Arts Commission|Civic Collection|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-31025
Culture & Recreation|Arts Commission|Civic Collection|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-31025
Culture & Recreation|Arts Commission|Community Arts & Education,1874017
Culture & Recreation|Arts Commission|Community Arts & Education|Charges for Services,133017
Culture & Recreation|Arts Commission|Community Arts & Education|Charges for Services|Transit Advertising Revenue,133017
Culture & Recreation|Arts Commission|Community Arts & Education|Charges for Services|Transit Advertising Revenue|Transit Advertising,133017
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery,1182229
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery|Recovery for Svcs to AAO Funds,782229
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),441229
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),341000
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,400000
Culture & Recreation|Arts Commission|Community Arts & Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),400000
Culture & Recreation|Arts Commission|Community Arts & Education|Intrafund Transfers In,225000
Culture & Recreation|Arts Commission|Community Arts & Education|Intrafund Transfers In|Intrafund Transfers In (Iti),225000
Culture & Recreation|Arts Commission|Community Arts & Education|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 1G-General Fund,225000
Culture & Recreation|Arts Commission|Community Arts & Education|Other Local Taxes,1516000
Culture & Recreation|Arts Commission|Community Arts & Education|Other Local Taxes|Hotel Room Tax,1516000
Culture & Recreation|Arts Commission|Community Arts & Education|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,1516000
Culture & Recreation|Arts Commission|Community Arts & Education|Transfer Adjustments-Sources,-1182229
Culture & Recreation|Arts Commission|Community Arts & Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1182229
Culture & Recreation|Arts Commission|Community Arts & Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1182229
Culture & Recreation|Arts Commission|Cultural Equity,1716000
Culture & Recreation|Arts Commission|Cultural Equity|Other Local Taxes,1716000
Culture & Recreation|Arts Commission|Cultural Equity|Other Local Taxes|Hotel Room Tax,1716000
Culture & Recreation|Arts Commission|Cultural Equity|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,1716000
Culture & Recreation|Arts Commission|Gallery,25000
Culture & Recreation|Arts Commission|Gallery|Intrafund Transfers In,25000
Culture & Recreation|Arts Commission|Gallery|Intrafund Transfers In|Intrafund Transfers In (Iti),25000
Culture & Recreation|Arts Commission|Gallery|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 1G-General Fund,25000
Culture & Recreation|Arts Commission|General Fund,4141050
Culture & Recreation|Arts Commission|General Fund|General Fund Support,4141050
Culture & Recreation|Arts Commission|General Fund|General Fund Support|General Fund Support,4141050
Culture & Recreation|Arts Commission|General Fund|General Fund Support|General Fund Support|General Fund Support,4141050
Culture & Recreation|Arts Commission|Public Art,113586
Culture & Recreation|Arts Commission|Public Art|Charges for Services,105586
Culture & Recreation|Arts Commission|Public Art|Charges for Services|Concerts, Exhibitions & Performances,4000
Culture & Recreation|Arts Commission|Public Art|Charges for Services|Concerts, Exhibitions & Performances|Art Comm Other Performances,4000
Culture & Recreation|Arts Commission|Public Art|Charges for Services|Transit Advertising Revenue,101586
Culture & Recreation|Arts Commission|Public Art|Charges for Services|Transit Advertising Revenue|Transit Advertising,101586
Culture & Recreation|Arts Commission|Public Art|Interest & Investment Income,8000
Culture & Recreation|Arts Commission|Public Art|Interest & Investment Income|Interest,8000
Culture & Recreation|Arts Commission|Public Art|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,8000
Culture & Recreation|Arts Commission|Street Artists,240478
Culture & Recreation|Arts Commission|Street Artists|Licenses, Permits & Franchises,240478
Culture & Recreation|Arts Commission|Street Artists|Licenses, Permits & Franchises|Road Privileges & Permits,240478
Culture & Recreation|Arts Commission|Street Artists|Licenses, Permits & Franchises|Road Privileges & Permits|Street Artist Certification Fees,240478
Culture & Recreation|Asian Art Museum,7443501
Culture & Recreation|Asian Art Museum|Asian Arts Museum,3102375
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Charges for Services,873375
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Charges for Services|Concerts, Exhibitions & Performances,873375
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Charges for Services|Concerts, Exhibitions & Performances|Museum Exhibition Admission,873375
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Other Local Taxes,2229000
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Other Local Taxes|Hotel Room Tax,2229000
Culture & Recreation|Asian Art Museum|Asian Arts Museum|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,2229000
Culture & Recreation|Asian Art Museum|General Fund,4341126
Culture & Recreation|Asian Art Museum|General Fund|General Fund Support,4341126
Culture & Recreation|Asian Art Museum|General Fund|General Fund Support|General Fund Support,4341126
Culture & Recreation|Asian Art Museum|General Fund|General Fund Support|General Fund Support|General Fund Support,4341126
Culture & Recreation|Fine Arts Museum,13011785
Culture & Recreation|Fine Arts Museum|Admissions,2170000
Culture & Recreation|Fine Arts Museum|Admissions|Charges for Services,2170000
Culture & Recreation|Fine Arts Museum|Admissions|Charges for Services|Concerts, Exhibitions & Performances,2170000
Culture & Recreation|Fine Arts Museum|Admissions|Charges for Services|Concerts, Exhibitions & Performances|Museum Exhibition Admission,2170000
Culture & Recreation|Fine Arts Museum|General Fund,5221785
Culture & Recreation|Fine Arts Museum|General Fund|General Fund Support,5221785
Culture & Recreation|Fine Arts Museum|General Fund|General Fund Support|General Fund Support,5221785
Culture & Recreation|Fine Arts Museum|General Fund|General Fund Support|General Fund Support|General Fund Support,5221785
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums,5620000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Expenditure Recovery,134000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Expenditure Recovery|Recovery for Svcs to AAO Funds,134000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),134000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Other Local Taxes,5620000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Other Local Taxes|Hotel Room Tax,5620000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,5620000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Transfer Adjustments-Sources,-134000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-134000
Culture & Recreation|Fine Arts Museum|Oper & Maint Of Museums|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-134000
Culture & Recreation|Law Library,705954
Culture & Recreation|Law Library|General Fund,705954
Culture & Recreation|Law Library|General Fund|General Fund Support,705954
Culture & Recreation|Law Library|General Fund|General Fund Support|General Fund Support,705954
Culture & Recreation|Law Library|General Fund|General Fund Support|General Fund Support|General Fund Support,705954
Culture & Recreation|Public Library,83070534
Culture & Recreation|Public Library|Adult Services,530000
Culture & Recreation|Public Library|Adult Services|Interest & Investment Income,90000
Culture & Recreation|Public Library|Adult Services|Interest & Investment Income|Interest,90000
Culture & Recreation|Public Library|Adult Services|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,90000
Culture & Recreation|Public Library|Adult Services|Rents & Concessions,440000
Culture & Recreation|Public Library|Adult Services|Rents & Concessions|Other City Property Rentals,440000
Culture & Recreation|Public Library|Adult Services|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,440000
Culture & Recreation|Public Library|Collection Technical Services,15000
Culture & Recreation|Public Library|Collection Technical Services|Other Revenues,15000
Culture & Recreation|Public Library|Collection Technical Services|Other Revenues|Gifts & Bequests,15000
Culture & Recreation|Public Library|Collection Technical Services|Other Revenues|Gifts & Bequests|Gifts and Bequests,15000
Culture & Recreation|Public Library|Community Arts & Education,42240000
Culture & Recreation|Public Library|Community Arts & Education|General Fund Support,42240000
Culture & Recreation|Public Library|Community Arts & Education|General Fund Support|General Fund Support,42240000
Culture & Recreation|Public Library|Community Arts & Education|General Fund Support|General Fund Support|General Fund Support,42240000
Culture & Recreation|Public Library|Facilites,0
Culture & Recreation|Public Library|Facilites|Intrafund Transfers In,212435
Culture & Recreation|Public Library|Facilites|Intrafund Transfers In|Intrafund Transfers In (Iti),212435
Culture & Recreation|Public Library|Facilites|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 2S/LIB-Public Library Fund,212435
Culture & Recreation|Public Library|Facilites|Transfer Adjustments-Sources,-212435
Culture & Recreation|Public Library|Facilites|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-212435
Culture & Recreation|Public Library|Facilites|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-212435
Culture & Recreation|Public Library|Library Administration,1072867
Culture & Recreation|Public Library|Library Administration|Charges for Services,684800
Culture & Recreation|Public Library|Library Administration|Charges for Services|Library Services,684800
Culture & Recreation|Public Library|Library Administration|Charges for Services|Library Services|Books Paid,47800
Culture & Recreation|Public Library|Library Administration|Charges for Services|Library Services|Fines,450000
Culture & Recreation|Public Library|Library Administration|Charges for Services|Library Services|Library Events/Meeting Room Fees,7000
Culture & Recreation|Public Library|Library Administration|Charges for Services|Library Services|Misc Library Services & Other Revenue,180000
Culture & Recreation|Public Library|Library Administration|Intergovernmental Revenues-State,350067
Culture & Recreation|Public Library|Library Administration|Intergovernmental Revenues-State|State - Other,350067
Culture & Recreation|Public Library|Library Administration|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,350067
Culture & Recreation|Public Library|Library Administration|Rents & Concessions,38000
Culture & Recreation|Public Library|Library Administration|Rents & Concessions|Other City Property Rentals,38000
Culture & Recreation|Public Library|Library Administration|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,38000
Culture & Recreation|Public Library|Main Program,106598
Culture & Recreation|Public Library|Main Program|Expenditure Recovery,52780
Culture & Recreation|Public Library|Main Program|Expenditure Recovery|Recovery for Svcs to AAO Funds,52780
Culture & Recreation|Public Library|Main Program|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),52780
Culture & Recreation|Public Library|Main Program|Intergovernmental Revenues-State,59598
Culture & Recreation|Public Library|Main Program|Intergovernmental Revenues-State|State - Other,59598
Culture & Recreation|Public Library|Main Program|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,59598
Culture & Recreation|Public Library|Main Program|Other Revenues,22000
Culture & Recreation|Public Library|Main Program|Other Revenues|Gifts & Bequests,22000
Culture & Recreation|Public Library|Main Program|Other Revenues|Gifts & Bequests|Gifts and Bequests,22000
Culture & Recreation|Public Library|Main Program|Transfer Adjustments-Sources,-52780
Culture & Recreation|Public Library|Main Program|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-52780
Culture & Recreation|Public Library|Main Program|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-52780
Culture & Recreation|Public Library|Main Program|Unappropriated Fund Balance,25000
Culture & Recreation|Public Library|Main Program|Unappropriated Fund Balance|Unappropriated Fund Balance,25000
Culture & Recreation|Public Library|Main Program|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,25000
Culture & Recreation|Public Library|No Program Defined,39106069
Culture & Recreation|Public Library|No Program Defined|Interest & Investment Income,234000
Culture & Recreation|Public Library|No Program Defined|Interest & Investment Income|Interest,234000
Culture & Recreation|Public Library|No Program Defined|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,234000
Culture & Recreation|Public Library|No Program Defined|Intergovernmental Revenues-State,165000
Culture & Recreation|Public Library|No Program Defined|Intergovernmental Revenues-State|State - Homeowners' Property Tax Relief,165000
Culture & Recreation|Public Library|No Program Defined|Intergovernmental Revenues-State|State - Homeowners' Property Tax Relief|Homeowners Prop Tax Relief,165000
Culture & Recreation|Public Library|No Program Defined|Property Taxes,37384000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Other Property Taxes,346000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Other Property Taxes|Prop Tax AB 1290 Rda Passthrough,346000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Property Taxes-Current Year,36104000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Property Taxes-Current Year|Prop Tax Curr Yr-Secured,33895000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Property Taxes-Current Year|Prop Tax Curr Yr-Unsecured,2209000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Property Taxes-Prior Year,31000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Property Taxes-Prior Year|Unsecured Instl 5/8 Yr Plan,31000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Supplemental-Current,316000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Supplemental-Current|Supp Asst SB813-Cy Secured,316000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Supplemental-Prior,587000
Culture & Recreation|Public Library|No Program Defined|Property Taxes|Supplemental-Prior|Supp Asst SB813-Py Secured,587000
Culture & Recreation|Public Library|No Program Defined|Unappropriated Fund Balance,1323069
Culture & Recreation|Public Library|No Program Defined|Unappropriated Fund Balance|Unappropriated Fund Balance,1323069
Culture & Recreation|Public Library|No Program Defined|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,1323069
Culture & Recreation|Recreation and Park Commission,203951415
Culture & Recreation|Recreation and Park Commission|Capital Projects,71616862
Culture & Recreation|Recreation and Park Commission|Capital Projects|Expenditure Recovery,1683627
Culture & Recreation|Recreation and Park Commission|Capital Projects|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,1683627
Culture & Recreation|Recreation and Park Commission|Capital Projects|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),1683627
Culture & Recreation|Recreation and Park Commission|Capital Projects|Interest & Investment Income,1310000
Culture & Recreation|Recreation and Park Commission|Capital Projects|Interest & Investment Income|Interest,1310000
Culture & Recreation|Recreation and Park Commission|Capital Projects|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,1310000
Culture & Recreation|Recreation and Park Commission|Capital Projects|Other Financing Sources,89822642
Culture & Recreation|Recreation and Park Commission|Capital Projects|Other Financing Sources|Proceed From Long-Term Debts,89822642
Culture & Recreation|Recreation and Park Commission|Capital Projects|Other Financing Sources|Proceed From Long-Term Debts|Proceeds From Sale of Bonds-Face Amount,89822642
Culture & Recreation|Recreation and Park Commission|Capital Projects|Transfer Adjustments-Sources,-21689407
Culture & Recreation|Recreation and Park Commission|Capital Projects|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-21689407
Culture & Recreation|Recreation and Park Commission|Capital Projects|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-8132045
Culture & Recreation|Recreation and Park Commission|Capital Projects|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-13557362
Culture & Recreation|Recreation and Park Commission|Capital Projects|Unappropriated Fund Balance,490000
Culture & Recreation|Recreation and Park Commission|Capital Projects|Unappropriated Fund Balance|Unappropriated Fund Balance,490000
Culture & Recreation|Recreation and Park Commission|Capital Projects|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,490000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund,0
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Expenditure Recovery,378000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Expenditure Recovery|Recovery for Svcs to AAO Funds,378000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),378000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Transfer Adjustments-Sources,-378000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-378000
Culture & Recreation|Recreation and Park Commission|Children's Svcs - Non - Children's Fund|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-378000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities,21245974
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services,10466860
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services|Rec & Park-Service Charges,10466860
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services|Rec & Park-Service Charges|Berth & Mooring Fees - East,864850
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services|Rec & Park-Service Charges|Berth & Mooring Fees - West,1380300
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services|Rec & Park-Service Charges|Golf Fees,7541710
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Charges for Services|Rec & Park-Service Charges|Other Recreational Service Chgs,680000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Interest & Investment Income,55000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Interest & Investment Income|Interest,55000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,55000
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Operating Transfers In,828510
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Operating Transfers In|Other Operating Transfers In (Oti),828510
Culture & Recreation|Recreation and Park Commission|Citywide Facilities|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 1G-General Fund,828510
